x,y,z
-1.01587,-1.74924,-2.42197
-1.17524,-1.70508,-2.84886
-1.15558,-1.81447,-3.10934
-1.13301,-1.99846,-3.05626
-1.13026,-1.89534,-2.6722
-0.886282,-1.864,-2.90006
-1.13301,-1.99846,-3.05626
-1.01133,-1.93214,-3.54846
-0.829619,-1.96193,-3.39583
-0.973873,-1.90958,-2.6651
-0.924078,-1.80479,-2.53985
-0.872574,-1.7292,-2.48038
-1.01587,-1.74924,-2.42197
-1.01587,-1.74924,-2.42197
-0.872574,-1.7292,-2.48038
-0.850053,-1.65688,-2.39968
-0.940866,-1.66095,-2.32846
-0.677365,-1.91346,-3.39553
-0.442003,-2.02379,-3.1814
-0.490297,-2.0017,-3.08107
-0.289637,-1.95657,-2.71713
-0.371433,-1.89706,-2.70644
-0.833722,-1.58869,-2.31991
-0.908608,-1.57088,-2.26812
-0.833002,-1.83779,-2.32345
-0.838047,-1.88392,-2.45322
-0.692294,-1.91305,-2.37174
-0.723318,-1.88769,-2.27754
-0.641657,-1.9404,-2.58822
-0.833722,-1.58869,-2.31991
-0.83545,-1.6662,-2.39253
-0.833002,-1.83779,-2.32345
-0.887021,-1.74012,-2.08962
-0.863047,-1.73332,-2.46492
-0.838047,-1.88392,-2.45322
-0.924078,-1.80479,-2.53985
-0.973873,-1.90958,-2.6651
-0.611144,-2.00412,-2.55097
-0.586612,-1.97396,-2.67634
-0.216434,-1.88339,-2.826
-0.357668,-1.963,-3.21457
-0.582558,-1.7993,-3.42835
-0.787973,-1.80514,-3.57208
-0.773483,-1.92006,-3.52545
-0.766932,-1.81114,-3.93384
-0.735525,-1.70108,-3.89385
-0.81157,-1.63975,-3.53526
-0.787973,-1.80514,-3.57208
-0.728226,-1.81763,-4.16362
-0.6726,-1.73788,-4.21102
-0.790397,-2.07039,-4.47157
-0.642157,-1.85469,-4.51041
-0.871066,-2.02068,-4.03022
-0.58714,-1.7207,-4.5504
-0.6726,-1.73788,-4.21102
-0.570267,-1.77245,-4.18679
-0.654987,-1.727,-3.82329
-0.735525,-1.70108,-3.89385
-0.58714,-1.7207,-4.5504
-0.442477,-1.78502,-4.48928
-0.317156,-1.86337,-4.42333
-0.503207,-1.78681,-4.13847
-0.572488,-1.87507,-4.94837
-0.508878,-1.85564,-5.27324
-0.45984,-1.76865,-5.25057
-0.520362,-1.77664,-4.93184
-0.520362,-1.77664,-4.93184
-0.271754,-1.83781,-4.84092
-0.45984,-1.76865,-5.25057
-0.194708,-1.83524,-5.18279
-0.087132,-1.92221,-4.77266
-4.04361,0.555009,-3.57504
-3.74177,0.347126,-4.17182
-3.89848,0.065554,-4.08853
-4.24174,0.094279,-3.46507
-4.22395,0.724218,-3.06147
-4.40301,0.807085,-2.6061
-4.50954,0.978357,-2.16501
-4.64434,1.08547,-1.74196
-4.24748,1.45485,-2.277
-4.07458,1.28481,-2.73713
-3.94058,1.09184,-3.14108
-3.74956,0.831686,-3.68957
-3.50322,0.577819,-4.20336
-3.51173,0.171128,-4.55241
-3.67099,-0.278001,-4.56932
-3.29843,0.094779,-4.83566
-3.52966,-0.407969,-4.81012
-3.06951,0.010901,-5.12662
-3.32822,-0.51918,-5.10642
-2.85651,-0.088825,-5.3667
-3.04855,-0.657509,-5.43287
-2.65623,-0.169326,-5.60517
-2.81696,-0.778881,-5.69819
-2.68242,0.162887,-5.30658
-2.50028,0.077034,-5.52378
-2.86541,0.246702,-5.07454
-3.11501,0.302164,-4.82719
-3.33706,0.391358,-4.54269
-1.26926,0.337076,1.2552
-1.36065,-0.665852,1.21984
-1.45086,-0.528348,1.45705
-1.42687,-0.370559,1.33361
-1.42851,-0.363487,1.24986
-1.48425,-0.642222,1.63208
-1.59426,-0.626987,1.55834
-1.38406,-0.638337,1.43823
-1.62093,-0.357712,1.64777
-1.47007,-0.36938,1.49324
-1.38958,-0.867844,1.76066
-1.54526,-0.824324,1.74215
-1.65043,-0.680182,1.61724
-1.3836,-1.02587,1.80876
-1.39207,-1.17958,1.99493
-1.59715,-1.00631,1.91464
-1.65576,-0.954174,1.8259
-1.76299,-0.775415,1.80572
-1.7627,-0.631224,1.65599
-1.76077,-1.0654,1.85065
-1.9495,-0.823902,1.84984
-1.49747,-1.1911,2.13374
-1.74362,-1.23462,1.99795
-1.40021,-1.27659,2.17374
-1.42038,-1.47512,2.45347
-1.7561,-1.31992,2.21664
-0.327215,-3.16596,3.61761
-0.191664,-2.74218,3.35213
-0.49034,-3.0289,3.72708
-0.377767,-2.69948,3.41668
-0.833423,-2.95228,3.57912
-0.605427,-2.6254,3.43673
-1.18657,-2.88378,3.53715
-0.814242,-2.46057,3.41664
-1.58733,-2.27988,3.27325
-1.72966,-2.12696,2.98573
-1.24917,-2.06285,3.13003
-1.22871,-2.19659,3.22082
-1.27451,-2.34081,3.42949
-1.51539,-2.4993,3.46293
-1.80259,-2.07179,2.67303
-1.33881,-1.68696,2.72968
-1.29554,-1.87609,2.97586
-2.02491,-0.590685,1.6849
-1.70217,-0.287679,1.69121
-2.08124,-0.560523,1.73977
-1.76354,-0.209278,1.69084
-2.13922,-0.307465,1.49363
-1.76354,-0.209278,1.69084
-2.08124,-0.560523,1.73977
-2.312,-0.54433,1.66706
-1.77047,-0.014896,1.54758
-2.03996,0.10667,1.26356
-1.84743,0.235521,1.19231
-1.56812,0.160167,1.45231
-1.84743,0.235521,1.19231
-1.61955,0.484865,1.08566
-1.49406,0.28435,1.26558
-1.56812,0.160167,1.45231
-2.12027,0.439203,1.18143
-2.00178,0.53887,1.17893
-1.61955,0.484865,1.08566
-1.95567,0.65084,1.11205
-1.65319,0.708563,0.929418
-2.0352,0.740662,1.05821
-1.8745,0.825335,0.840434
-2.50667,0.177264,1.35421
-2.5568,-0.234125,1.42584
-2.314,-1.04395,1.93712
-2.37056,-1.31994,2.18864
-1.33881,-1.68696,2.72968
-1.8835,-1.85278,2.4212
-1.79536,-1.4486,2.31226
-2.2988,-1.4841,2.37833
-2.43192,-1.79186,2.42086
-1.8835,-1.85278,2.4212
-2.1274,-2.17293,2.76378
-2.27483,-1.95329,2.70837
-2.02782,-2.20769,3.05747
-2.07758,-2.54406,3.59379
-2.21127,-2.17553,3.15136
-2.23458,-1.92147,2.85369
-2.2058,-1.99568,3.05323
-2.49222,-1.68146,2.76375
-2.43192,-1.79186,2.42086
-1.68272,-2.69984,3.87279
-1.59127,-2.79531,3.68753
-1.41931,-3.11477,4.08523
-1.46979,-3.12591,4.22697
-0.969239,-3.23762,4.03284
-0.44624,-3.17591,4.02519
-0.29338,-3.12617,4.20284
-0.855572,-3.26479,4.44395
-0.507507,-2.92783,4.74909
-1.00122,-3.1689,4.43322
-2.63476,-1.57146,2.91711
-2.21127,-2.17553,3.15136
-2.24501,-1.97126,3.76286
-2.37344,-1.70144,3.23013
-2.2058,-1.99568,3.05323
-1.69615,-2.58149,3.98836
-2.02053,-2.05733,4.12619
-2.175,-1.86115,3.97464
-1.77247,-2.56174,3.91719
-1.3504,-2.80628,4.34724
-1.41798,-2.44709,4.55433
-1.72097,-2.02821,4.40171
-1.20015,-3.06319,4.61336
-1.3504,-2.80628,4.34724
-1.20015,-3.06319,4.61336
-1.30446,-2.24644,4.99702
-0.69617,-2.81913,4.78404
-0.873342,-3.17356,4.70963
-0.273753,-2.63511,4.90292
-0.424844,-2.24606,4.97854
-0.696076,-2.02619,5.19322
-1.30446,-2.24644,4.99702
-1.51174,-1.52149,4.93809
-0.635427,-1.33174,5.51565
-1.90679,-1.79598,4.42285
-1.51174,-1.52149,4.93809
-2.20304,-1.15412,4.21662
-2.42155,-0.825727,3.77924
-2.64494,-1.42574,3.81463
-1.60139,-0.83814,4.89572
-1.78853,-0.096426,4.80961
-2.2517,-0.470671,4.26915
-2.54302,-1.36369,3.22818
-2.35455,-1.67022,3.70565
-2.42155,-0.825727,3.77924
-2.58833,-1.22854,3.23654
-2.54302,-1.36369,3.22818
-2.64494,-1.42574,3.81463
-2.33697,0.076831,3.75401
-2.62956,-0.666688,3.16481
-2.69544,-0.979715,2.59419
-2.37344,-1.70144,3.23013
-2.62956,-0.666688,3.16481
-2.70344,-0.591982,2.832
-2.20714,0.379399,3.07876
-2.43001,-0.125791,2.81146
-2.69544,-0.979715,2.59419
-2.37056,-1.31994,2.18864
-2.2988,-1.4841,2.37833
-2.63476,-1.57146,2.91711
-2.90404,-0.893879,2.24721
-2.66632,-0.643661,2.01022
-2.56923,-0.316299,2.36897
-2.90404,-0.893879,2.24721
-2.26532,0.675925,2.57683
-2.56093,0.171605,2.35942
-2.28442,0.855935,2.02263
-2.33665,0.421402,2.02939
-2.16779,0.809225,1.51462
-2.15045,0.584277,1.47684
-2.12027,0.439203,1.18143
-2.50667,0.177264,1.35421
-2.64345,0.01895,1.92542
-2.0352,0.740662,1.05821
-1.95567,0.65084,1.11205
-2.5568,-0.234125,1.42584
-2.62558,-0.406381,1.66785
-2.66632,-0.643661,2.01022
-2.56923,-0.316299,2.36897
-2.57219,-0.610608,1.66594
-2.314,-1.04395,1.93712
-2.07938,1.19582,1.11058
-1.61273,1.29687,0.873944
-1.8745,0.825335,0.840434
-1.8745,0.825335,0.840434
-1.61273,1.29687,0.873944
-1.71649,1.38844,0.726429
-1.88475,1.56263,0.517371
-1.96082,1.61059,0.442513
-1.94291,1.68162,0.314387
-1.42999,1.61421,0.889587
-1.50552,1.83569,0.653872
-0.917302,1.95127,1.01955
-0.931704,2.06613,0.787899
-0.951775,2.15072,0.729199
-1.55521,1.90989,0.591727
-1.63915,1.82524,1.53068
-0.894334,2.05369,1.45868
-0.916245,2.19758,0.591191
-1.51684,1.94103,0.444141
-2.89416,1.69366,-0.293492
-2.20873,2.25201,-0.084916
-1.64363,2.43844,0.058334
-0.948287,2.63546,0.148704
-1.02946,2.27344,2.24387
-1.68425,1.81278,2.19638
-1.87691,1.16657,2.72828
-1.69538,1.39814,2.76301
-0.875196,1.97871,3.02126
-2.10716,0.769274,3.38469
-1.78215,0.994194,3.54208
-0.844364,1.65079,4.03324
-1.79631,0.761666,4.11807
-0.742722,1.20484,4.66367
-0.846059,0.35371,5.2651
-0.689895,-0.378273,5.51242
-0.689895,-0.378273,5.51242
-1.60139,-0.83814,4.89572
-2.17394,1.02251,1.46651
-4.28121,1.86668,-1.23602
-4.31184,1.18539,-1.20063
-4.41342,1.81725,-1.36602
-3.18982,2.69034,-1.09823
-4.07592,2.42746,-1.65577
-2.38693,2.862,-0.750937
-1.7195,3.01385,-0.583459
-0.992348,3.17746,-0.495836
-0.917138,3.2316,-0.807683
-1.66854,3.08697,-0.878633
-2.29817,2.95999,-1.04051
-3.11579,2.78117,-1.32048
-4.38354,1.70446,-1.80351
-3.74264,2.27938,-2.35777
-3.67798,1.68305,-2.90606
-3.63881,1.35384,-3.24171
-3.51253,0.968948,-3.72645
-3.28763,0.669328,-4.20136
-3.10444,0.512972,-4.54345
-2.88229,0.407417,-4.75316
-2.63698,0.302704,-4.99993
-2.49222,0.221049,-5.23389
-2.3512,0.151886,-5.43541
-0.681818,2.71684,-1.56571
-1.35017,2.53973,-1.67514
-1.84782,2.45708,-1.74594
-2.75622,2.29626,-1.99017
-0.518024,2.28922,-2.10815
-1.08679,2.14977,-2.19117
-1.53827,2.0182,-2.28906
-1.96407,1.90948,-2.352
-2.64002,1.71451,-2.51801
-0.44787,2.13596,-2.51034
-0.983234,1.99972,-2.5831
-1.46665,1.83974,-2.7101
-2.07379,1.61253,-2.82287
-2.70589,1.35665,-3.01017
-0.342392,2.03468,-3.01133
-0.865371,1.90068,-3.1137
-1.35565,1.73538,-3.23425
-1.78257,1.49597,-3.38436
-2.21345,1.17981,-3.53735
-2.64201,0.976034,-3.59015
-0.208197,2.00383,-3.46217
-0.730909,1.8981,-3.56852
-1.24398,1.70561,-3.66319
-1.65856,1.45129,-3.76853
-2.09688,1.01188,-3.93888
-2.55587,0.738809,-3.97232
-0.090155,2.04535,-3.81937
-0.670606,1.92693,-3.91565
-1.15938,1.72075,-3.98773
-1.55232,1.43629,-4.10324
-2.01066,0.897486,-4.25018
-2.46865,0.565898,-4.33771
-0.097358,2.08748,-4.2071
-0.635255,1.94546,-4.23469
-1.12077,1.72459,-4.32377
-1.50273,1.40554,-4.48221
-1.88257,0.852173,-4.59567
-2.41234,0.439763,-4.64447
-0.110803,2.12065,-4.44991
-0.124695,2.15276,-4.68502
-0.115238,2.20753,-4.99269
-0.620858,1.97961,-4.48334
-0.611104,2.01892,-4.72398
-0.595195,2.07909,-5.03812
-1.0865,1.74618,-4.58847
-1.06436,1.7657,-4.82352
-1.03139,1.80622,-5.10085
-1.46917,1.39675,-4.72807
-1.41586,1.40899,-4.95443
-1.3765,1.42648,-5.23486
-1.79033,0.797175,-4.90605
-1.68622,0.782295,-5.16383
-1.59625,0.777835,-5.43677
-2.26091,0.323219,-4.95199
-2.1214,0.272905,-5.16678
-2.01533,0.191249,-5.38751
-1.69615,-2.58149,3.98836
-0.290747,-0.892697,-0.351774
-0.37912,-0.863837,-0.50701
-0.224965,-0.626931,-0.434611
-0.276279,-0.701162,-0.316745
-0.785511,-0.744561,-0.113481
-0.478191,-2.00102,-2.1571
-0.919514,-1.89223,-3.59924
-0.085459,-0.95337,-1.9889
-0.228664,-0.914844,-1.93878
-0.173271,-1.84868,-6.03088
-0.409214,-1.77943,-6.03088
-0.452853,-1.86989,-6.03088
-0.409214,-1.77943,-6.03088
-0.540109,-2.06603,-6.03088
-0.66694,-2.12605,-6.03088
-0.83899,-1.96215,-6.03088
-0.66694,-2.12605,-6.03088
-0.982628,-1.79789,-6.03088
-0.83899,-1.96215,-6.03088
-1.08906,-1.73616,-6.03088
-1.23486,-1.67669,-6.03088
-1.33463,-1.63662,-6.03088
-1.47975,-1.63387,-6.03088
-1.51747,-1.42279,-6.03088
-1.47975,-1.63387,-6.03088
-2.16117,-1.091,-6.03088
-1.51747,-1.42279,-6.03088
-2.50683,-0.750036,-6.03088
-2.36379,-0.116081,-6.03088
-2.50683,-0.750036,-6.03088
-2.22501,0.140141,-6.03088
-2.09234,0.21799,-6.03088
-1.79345,0.258928,-6.03088
-1.42051,0.868995,-6.03088
-1.22495,1.54361,-6.03088
-0.91784,1.93854,-6.03088
-0.529666,2.22234,-6.03088
-0.102551,2.35592,-6.03088
-0.205103,-2.50167,1.93606
-0.290521,-2.54259,1.94855
-0.315073,-2.50814,1.89817
-0.231208,-2.47048,1.9082
-0.407271,-2.51572,1.99189
-0.439859,-2.55024,1.93127
-0.599913,-2.56194,2.0669
-0.626491,-2.56512,2.01093
-0.818046,-2.49198,2.1024
-0.817392,-2.46799,2.05174
-1.0461,-2.20149,2.08268
-1.0702,-2.23178,2.13112
-1.12645,-1.96811,2.07156
-1.0949,-1.98076,2.04101
-0.446881,-2.50628,1.90596
-0.302358,-2.41618,1.89607
-0.641413,-2.47929,1.97545
-0.807406,-2.42203,2.02769
-1.01558,-2.21593,2.067
-0.399649,-2.19676,1.81259
-0.377943,-2.22156,1.84138
-0.514841,-2.23481,1.86491
-0.502009,-2.21231,1.82758
-0.333298,-2.19662,1.80098
-0.463364,-2.16862,1.74361
-0.426383,-2.15067,1.72486
-0.723749,-2.0685,1.74229
-0.714552,-2.12931,1.7651
-0.755854,-2.13551,1.82343
-0.853135,-1.98791,1.81502
-0.675458,-2.22329,1.86244
-0.784839,-2.14763,1.84839
-0.654012,-2.20449,1.81986
-0.634942,-2.19715,1.79791
-0.574174,-2.1939,1.7953
-0.576331,-2.13213,1.71873
-0.534733,-2.18627,1.80621
0.231208,-2.47048,1.9082
0.315073,-2.50814,1.89817
0.290521,-2.54259,1.94855
0.205103,-2.50167,1.93606
0.439859,-2.55024,1.93127
0.407271,-2.51572,1.99189
0.626491,-2.56512,2.01093
0.599913,-2.56194,2.0669
0.817392,-2.46799,2.05174
0.818046,-2.49198,2.1024
1.0949,-1.98076,2.04101
1.12645,-1.96811,2.07156
1.0702,-2.23178,2.13112
1.0461,-2.20149,2.08268
0.302358,-2.41618,1.89607
0.446881,-2.50628,1.90596
0.641413,-2.47929,1.97545
0.807406,-2.42203,2.02769
1.01558,-2.21593,2.067
0.502009,-2.21231,1.82758
0.514841,-2.23481,1.86491
0.377943,-2.22156,1.84138
0.399649,-2.19676,1.81259
0.426383,-2.15067,1.72486
0.463364,-2.16862,1.74361
0.333298,-2.19662,1.80098
0.853135,-1.98791,1.81502
0.755854,-2.13551,1.82343
0.714552,-2.12931,1.7651
0.723749,-2.0685,1.74229
0.654012,-2.20449,1.81986
0.784839,-2.14763,1.84839
0.675458,-2.22329,1.86244
0.634942,-2.19715,1.79791
0.576331,-2.13213,1.71873
0.574174,-2.1939,1.7953
0.534733,-2.18627,1.80621
-0.093362,-0.606843,-0.478222
-0.096537,-0.609019,-0.571215
0.0,-0.616228,-0.557739
0.0,-0.617078,-0.471817
-1.19966,0.11444,0.612319
-1.31316,0.121402,0.598818
-1.26539,0.014263,0.325109
-1.1421,-0.080797,0.357713
-1.17217,-0.288578,0.003799
-0.99264,-0.368875,0.08779
-1.03891,-0.599331,-0.054216
-0.958007,-0.540421,0.004663
-1.25673,-0.001709,0.831771
-1.23796,0.239116,0.865933
-1.19966,0.11444,0.612319
-1.24666,-0.095034,0.626933
-1.1421,-0.080797,0.357713
-1.1813,-0.276478,0.382558
-0.997234,-0.524613,0.135594
-0.99264,-0.368875,0.08779
-0.958007,-0.540421,0.004663
-0.968603,-0.672441,0.04749
-1.36037,-0.147805,1.12934
-1.30361,0.035682,1.16541
-1.31317,-0.178592,0.827262
-1.32188,-0.300153,0.686917
-1.237,-0.578947,0.437886
-1.12969,-0.82517,0.202209
-1.07181,-0.940408,0.081753
-0.785511,-0.744561,-0.113481
-0.808878,-0.862693,-0.108006
-1.30133,0.013709,1.30903
-1.28815,0.224217,1.33112
-1.26926,0.337076,1.2552
-1.40378,-0.12468,1.25315
-1.41714,-0.285955,1.19959
-1.37215,-0.29865,1.07701
-1.37109,-0.536405,0.959788
-1.36065,-0.665852,1.21984
-1.42851,-0.363487,1.24986
-0.886429,-1.13485,-0.041894
-0.951259,-1.22069,0.096646
-1.0651,-0.951618,0.150062
-1.07768,-1.02055,0.29395
-1.14461,-0.821948,0.348289
-1.35164,-0.417285,0.73068
-1.24432,-0.680281,0.569741
-1.26092,-0.842069,0.785572
-1.20598,-0.998162,0.682387
-1.17568,-0.896839,0.520922
-1.08251,-1.08209,0.41625
-1.08601,-1.15726,0.590441
-0.941793,-1.29654,0.371891
-0.964148,-1.38958,0.504018
-0.949137,-1.24238,0.239988
-1.28681,-0.965487,1.01372
-1.22543,-1.11728,0.911496
-1.13018,-1.26372,0.804388
-0.997671,-1.46985,0.714594
-1.29641,-1.08212,1.28984
-1.35283,-0.76269,1.41507
-1.25788,-1.26751,1.18168
-1.1587,-1.42142,1.08166
-1.01955,-1.65043,0.988808
-1.34119,-0.806411,1.65633
-1.38406,-0.638337,1.43823
-1.34749,-0.871266,1.61612
-1.38958,-0.867844,1.76066
-1.3836,-1.02587,1.80876
-1.30342,-1.14884,1.44982
-1.25624,-1.34042,1.37225
-1.19687,-1.5246,1.30399
-1.0659,-1.71303,1.20865
-1.14621,-1.74629,1.4615
-1.21904,-1.66165,1.50742
-1.29148,-1.51498,1.58495
-1.34795,-1.34008,1.67516
-1.29202,-1.74208,2.29351
-1.42038,-1.47512,2.45347
-1.40021,-1.27659,2.17374
-1.30041,-1.59589,2.06651
-1.39207,-1.17958,1.99493
-1.35371,-1.4759,1.8873
-1.2504,-1.69251,1.79407
-1.16107,-1.775,1.93441
-1.1553,-1.77839,1.72621
-1.03268,-1.83579,1.65597
-1.06797,-1.77231,1.42393
-0.991261,-1.86272,1.74717
-1.08228,-1.86166,1.85761
-0.66883,-1.38482,-0.133086
-0.864304,-1.08681,-0.095589
-0.605833,-1.3316,-0.237692
-0.696418,-1.42338,-0.024416
-0.681201,-0.897274,-0.189988
-0.679076,-1.08672,-0.223769
-0.472171,-1.08452,-0.319164
-0.47636,-1.24449,-0.318326
-0.475894,-0.931689,-0.29839
-0.532043,-1.56374,-0.188259
-0.6181,-1.43931,-0.168267
-0.517345,-1.42263,-0.29906
-0.297379,-1.45997,-0.368494
-0.385661,-1.48631,-0.338703
-0.314927,-1.35231,-0.362307
-0.310459,-1.19103,-0.370836
-0.325354,-1.07187,-0.3705
-0.290747,-0.892697,-0.351774
-0.282196,-1.65678,-0.332769
-0.416522,-1.58362,-0.315333
-0.259483,-1.54581,-0.362621
-0.096673,-1.71702,-0.315136
-0.07776,-1.5989,-0.351505
0.0,-1.71678,-0.307163
0.0,-1.60398,-0.337078
-0.11417,-1.53716,-0.383655
0.0,-1.54744,-0.375667
0.0,-1.43852,-0.391969
-0.122677,-1.44104,-0.386415
0.0,-1.31519,-0.391004
-0.135317,-1.31028,-0.392239
-0.132397,-1.15829,-0.409716
0.0,-1.14026,-0.4073
-0.145465,-1.02854,-0.408123
0.0,-0.992633,-0.409347
-0.152053,-0.86114,-0.370044
0.0,-0.821067,-0.371925
-0.143397,-0.728104,-0.343689
0.0,-0.720637,-0.357342
-0.276279,-0.701162,-0.316745
-0.143397,-0.728104,-0.343689
-0.276279,-0.701162,-0.316745
-0.224965,-0.626931,-0.434611
0.0,-0.720637,-0.357342
-0.412154,-1.68394,-0.205409
-0.291315,-1.76757,-0.209898
0.0,-1.76488,-0.220695
-0.082305,-1.77027,-0.23669
0.0,-1.86247,-0.045579
-0.070935,-1.82545,-0.066474
-0.065653,-1.80772,-0.117723
0.0,-1.83263,-0.084188
-0.257796,-1.75262,-0.128864
-0.238682,-1.75553,-0.059001
-0.404022,-1.67429,-0.057416
-0.476644,-1.59478,-0.050701
-0.552883,-1.53638,-0.047095
-0.72068,-1.44324,0.102483
-0.607757,-1.51309,0.091845
-0.439127,-1.61893,0.053185
-0.35772,-1.69059,0.05727
-0.226956,-1.80652,0.072274
-0.060318,-1.86736,0.07373
0.0,-1.9033,0.080414
-0.471391,-1.66446,0.225149
-0.575916,-1.58005,0.238576
-0.762829,-1.49524,0.246984
0.0,-1.88076,0.170935
-0.069361,-1.85226,0.164459
-0.228307,-1.81236,0.154997
-0.324676,-1.72334,0.127456
-0.313339,-1.78101,0.209882
-0.320505,-1.73579,0.141799
-0.232922,-1.81618,0.168293
-0.20816,-1.85825,0.220833
-0.071777,-1.85789,0.180417
-0.086023,-1.9378,0.243535
0.0,-1.88407,0.186778
0.0,-1.94903,0.248996
0.0,-2.00052,0.284272
-0.07365,-1.97274,0.277933
-0.193681,-1.9144,0.263527
-0.291142,-1.83264,0.266477
-0.385333,-1.7673,0.280193
-0.386141,-1.7223,0.220323
-0.469844,-1.70004,0.312862
-0.133829,-1.77357,-0.186136
0.0,-1.77312,-0.158265
-0.561159,-1.69072,0.337266
-0.58434,-1.68961,0.353769
-0.636702,-1.67182,0.376537
-0.790274,-1.58418,0.394847
-0.844796,-1.68219,0.640292
-0.449321,-1.73856,0.382192
-0.343124,-1.82089,0.350456
-0.266822,-1.91151,0.342211
-0.158775,-1.97493,0.331242
-0.0486,-1.98769,0.326522
0.0,-2.02069,0.329461
0.0,-2.0133,0.360331
-0.043045,-1.99338,0.36448
-0.158212,-1.95139,0.381306
-0.245268,-1.90076,0.380848
-0.323899,-1.81341,0.382911
-0.344289,-1.83835,0.406637
-0.460064,-1.71922,0.430666
-0.255007,-1.88885,0.404932
-0.163628,-1.94775,0.40845
-0.055541,-1.96575,0.40733
0.0,-1.97967,0.397424
-0.23862,-1.88099,0.413229
-0.341215,-1.84225,0.414218
-0.145206,-1.94708,0.414588
-0.044394,-1.96716,0.411907
0.0,-1.97504,0.40589
-0.041735,-2.01406,0.456187
0.0,-2.04636,0.449223
-0.14716,-2.00163,0.464641
-0.239029,-1.9165,0.456758
0.0,-2.07879,0.468383
-0.03677,-2.0776,0.483633
-0.143092,-2.0499,0.491804
-0.245183,-2.00913,0.479875
-0.336416,-1.91926,0.460032
-0.355035,-1.9758,0.52823
-0.258464,-2.04155,0.547844
-0.142186,-2.09155,0.547709
-0.050051,-2.1442,0.532402
0.0,-2.14874,0.543088
-0.671436,-1.74506,0.503081
-0.568693,-1.7899,0.448882
-0.507632,-1.87439,0.602478
-0.512286,-1.83043,0.50057
-0.439771,-1.8763,0.529104
-0.444401,-1.91491,0.608461
-0.340154,-2.00063,0.602725
-0.24088,-2.07051,0.683499
-0.325949,-2.02664,0.684599
-0.108692,-2.09868,0.664232
-0.027575,-2.1501,0.656342
0.0,-2.15622,0.645054
-0.438461,-1.98387,0.691844
-0.511163,-1.93283,0.702227
-0.689729,-1.86079,0.709366
-0.682462,-1.81073,0.624455
-0.716621,-1.91495,0.885393
-0.891639,-1.84611,0.946287
-0.389916,-1.97121,0.804071
-0.498711,-1.963,0.814368
-0.315485,-2.04016,0.79891
-0.202297,-2.08174,0.784284
-0.101304,-2.10268,0.756621
0.0,-2.14121,0.733657
-0.900515,-1.85528,1.16806
-0.744744,-1.9377,1.11177
-0.55736,-1.99937,1.06015
-0.384455,-2.01796,1.03698
-0.380896,-1.96048,0.915372
-0.350573,-1.97207,0.859098
-0.353165,-1.9879,0.939698
-0.367133,-2.00986,0.88501
-0.301454,-2.01693,0.849319
-0.199972,-2.03151,0.853192
-0.082569,-2.12234,0.79351
0.0,-2.16455,0.780302
-0.358499,-2.03762,1.13587
-0.313961,-2.1243,1.1035
-0.251755,-2.25079,1.12825
-0.250109,-2.22981,1.20826
-0.308167,-2.09958,0.891267
-0.357993,-2.0097,0.947133
-0.247574,-2.07451,0.867584
-0.291854,-2.12686,0.903935
-0.308845,-2.14564,0.977413
-0.574497,-1.94031,1.28293
-0.724999,-1.88919,1.31976
-0.908878,-1.83602,1.38587
-0.323421,-2.15258,1.22979
-0.326531,-2.16467,1.42844
-0.577303,-2.0132,1.44231
-0.726249,-1.93077,1.45289
-0.900317,-1.87022,1.60521
-0.257015,-2.21996,0.962623
-0.250845,-2.22711,0.89254
-0.208692,-2.28578,0.93333
-0.214941,-2.31677,1.11343
-0.182226,-2.37137,0.953741
-0.17111,-2.40578,1.09616
-0.212153,-2.31031,1.25309
-0.139966,-2.41784,1.25039
-0.051121,-2.46941,1.07132
-0.071682,-2.4866,0.913681
-0.195555,-2.34328,0.856733
-0.100151,-2.44462,0.855922
-0.102183,-2.43327,0.818842
0.0,-2.44991,0.792142
0.0,-2.49267,0.840963
-0.059178,-2.4637,1.24613
0.0,-2.49886,0.886066
-0.121931,-2.31402,0.787974
0.0,-2.36721,0.766279
-0.174241,-2.30395,0.798512
-0.213937,-2.21559,0.842269
-0.229106,-2.14673,0.881785
-0.093307,-2.22829,0.808868
0.0,-2.26468,0.786166
0.0,-2.46826,1.05357
0.0,-2.47725,1.22967
-0.042104,-2.47399,1.464
0.0,-2.48713,1.45802
-0.115906,-2.40313,1.45399
-0.185694,-2.33933,1.45113
-0.106878,-2.41996,1.64371
-0.164299,-2.35718,1.64827
-0.037208,-2.47879,1.62841
0.0,-2.49339,1.63259
-0.24043,-2.25574,1.44397
-0.202382,-2.25116,1.66246
-0.332835,-2.174,1.57299
-0.25313,-2.1967,1.69794
-0.037269,-2.43803,1.73782
0.0,-2.45711,1.73663
-0.105125,-2.38554,1.74445
-0.158929,-2.33187,1.75398
-0.190782,-2.26133,1.75425
0.0,-2.48198,1.79882
-0.041248,-2.45209,1.80665
-0.097157,-2.41696,1.82292
-0.172705,-2.35628,1.81171
-0.21669,-2.30218,1.80113
0.0,-2.55249,1.8778
-0.072641,-2.53715,1.87762
-0.141212,-2.46315,1.89106
-0.175663,-2.4192,1.86447
-0.089632,-2.57513,1.95109
0.0,-2.57796,1.95043
-0.205103,-2.50167,1.93606
-0.115729,-2.6108,2.03689
0.0,-2.62214,2.03621
-0.252663,-2.53937,1.98971
