x,y,z
57.1861,28.8721,41.3632
-59.5975,28.8721,41.2626
-58.197,28.8721,41.3632
-60.3913,28.8721,62.4707
-57.9888,28.8721,61.9081
59.3803,28.8722,62.4707
56.9778,28.8722,61.9081
69.8686,28.8722,51.1322
69.8686,28.8722,54.4444
68.6914,28.8722,50.4706
68.6914,28.8722,55.2013
67.5174,28.8722,49.946
67.5174,28.8722,55.8095
66.6119,28.8722,49.6004
66.6119,28.8722,56.214
66.2528,28.8722,49.4761
66.2528,28.8722,56.3609
66.1049,28.8722,56.3609
66.1049,28.8722,49.4761
65.6913,28.8722,56.3609
65.6883,28.8722,49.4761
65.0394,28.8722,56.3609
65.0334,28.8722,49.4761
64.1853,28.8722,56.3609
64.1732,28.8722,49.4761
63.1591,28.8722,56.3609
63.141,28.8722,49.4761
61.994,28.8722,56.3609
61.9729,28.8722,49.4761
59.0392,28.8721,43.1671
56.7484,28.8721,43.2867
-60.0502,28.8721,43.1671
-57.7593,28.8721,43.2867
-71.5495,28.8721,53.9892
-71.8906,28.8721,52.9196
-71.5495,28.8721,51.8493
-60.8198,28.8721,61.1412
59.8089,28.8722,61.1412
-70.6924,28.8721,54.8548
-70.6924,28.8721,50.9834
-69.5757,28.8721,55.5204
-69.5757,28.8721,50.3173
-68.4619,28.8721,55.9903
-68.4619,28.8721,49.847
-67.6047,28.8721,56.2689
-67.6047,28.8721,49.5682
-67.2606,28.8721,56.3609
-67.2606,28.8721,49.4761
-67.1158,28.8721,49.4761
-67.1158,28.8721,56.3609
-66.7024,28.8721,56.3609
-66.6993,28.8721,49.4761
-66.0504,28.8721,56.3609
-66.0443,28.8721,49.4761
-65.1962,28.8721,56.3609
-65.1841,28.8721,49.4761
-64.1701,28.8721,56.3609
-64.1519,28.8721,49.4761
-63.0051,28.8721,56.3609
-62.9838,28.8721,49.4761
-57.5571,28.8721,60.6749
56.5462,28.8722,60.6749
59.4919,28.8722,44.5353
56.3349,28.8722,44.6482
-60.503,28.8721,44.5353
-57.3459,28.8721,44.6482
60.2948,28.8722,59.8799
-61.3057,28.8721,59.8799
-57.032,28.8721,59.5174
56.021,28.8722,59.5174
-61.0372,28.8721,45.8374
-56.8478,28.8721,45.9385
60.0262,28.8722,45.8374
55.8369,28.8722,45.9385
60.7958,28.8722,58.7287
-61.8068,28.8721,58.7287
-62.6278,28.8721,48.893
-62.6972,28.8721,56.9269
61.6168,28.8722,48.893
61.6862,28.8722,56.9269
61.1399,28.8722,48.0618
61.2727,28.8722,57.7303
-62.1509,28.8721,48.0618
-62.2837,28.8721,57.7303
55.4536,28.8722,58.4713
60.5936,28.8722,47.028
54.9013,28.8722,57.5727
55.3057,28.8722,47.1123
54.7896,28.8722,48.1236
54.3429,28.8722,48.9268
54.4184,28.8722,56.8571
54.0169,28.8722,49.4761
54.0532,28.8722,56.3609
45.2431,28.8722,56.3609
45.2158,28.8722,49.4761
25.181,28.8722,56.3609
25.1689,28.8721,49.4761
-0.504001,28.8721,56.3609
-0.504001,28.8721,49.4761
-26.1919,28.8721,56.3609
-26.1798,28.8721,49.4761
-46.2267,28.8721,49.4761
-46.254,28.8721,56.3609
-55.0279,28.8721,49.4761
-55.0641,28.8721,56.3609
-55.4262,28.8721,56.8571
-55.3539,28.8721,48.9268
-55.9123,28.8721,57.5727
-55.8006,28.8721,48.1236
-56.4645,28.8721,58.4713
-56.3167,28.8721,47.1122
-61.6046,28.8721,47.028
-55.3539,32.0382,48.9268
-55.0279,32.0382,49.4761
-55.8006,32.0382,48.1236
-56.3167,32.0382,47.1123
-56.8478,32.0382,45.9385
-57.3459,32.0382,44.6482
-57.7593,32.0382,43.2867
-58.1939,32.0382,41.3632
-58.529,32.0382,39.5142
-58.7704,32.0382,37.862
-58.9305,32.0382,36.5301
-59.021,32.0382,35.6409
-59.0481,32.0382,35.3171
-59.0451,32.0382,35.634
-59.0633,32.0382,36.5057
-59.1387,32.0382,37.8132
-59.3047,32.0382,39.4384
-59.5975,32.0382,41.2626
-60.0502,32.0382,43.1671
-60.503,32.0382,44.5353
-61.0372,32.0382,45.8374
-61.6046,32.0382,47.028
-62.1509,32.0382,48.0618
-62.6278,32.0382,48.893
-62.9838,32.0382,49.4761
-64.1519,32.0382,49.4761
-65.1841,32.0382,49.4761
-66.0443,32.0382,49.4761
-66.6993,32.0382,49.4761
-67.1158,32.0382,49.4761
-67.2606,32.0382,49.4761
-67.6047,32.0382,49.5682
-68.4619,32.0382,49.847
-69.5757,32.0382,50.3173
-70.6924,32.0382,50.9834
-71.5495,32.0382,51.8493
-71.8907,32.0382,52.9196
-71.5495,32.0382,53.9892
-70.6924,32.0382,54.8548
-69.5757,32.0382,55.5204
-68.4619,32.0382,55.9903
-67.6047,32.0382,56.2689
-67.2606,32.0382,56.3609
-67.1158,32.0382,56.3609
-66.7024,32.0382,56.3609
-66.0504,32.0382,56.3609
-65.1962,32.0382,56.3609
-64.1701,32.0382,56.3609
-63.0051,32.0382,56.3609
-62.6972,32.0382,56.9269
-62.2837,32.0382,57.7303
-61.8068,32.0382,58.7287
-61.3057,32.0382,59.8799
-60.8198,32.0382,61.1412
-60.3913,32.0382,62.4707
-59.9083,32.0382,64.4099
-59.5521,32.0382,66.2766
-59.3047,32.0382,67.9457
-59.1508,32.0382,69.2924
-59.0693,32.0382,70.1922
-59.0481,32.0382,70.5196
-59.0481,32.0382,70.1599
-59.03,32.0382,69.1771
-58.9545,32.0382,67.716
-58.7796,32.0382,65.9208
-58.4686,32.0382,63.9366
-57.9888,32.0382,61.9081
-57.5571,32.0382,60.6749
-57.032,32.0382,59.5174
-56.4645,32.0382,58.4713
-55.9123,32.0382,57.5727
-55.4262,32.0382,56.8571
-55.0641,32.0382,56.3609
-46.254,32.0382,56.3609
-26.1919,32.0382,56.3609
-0.504001,32.0382,56.3609
25.181,32.0382,56.3609
45.2431,32.0382,56.3609
54.0532,32.0382,56.3609
54.4184,32.0382,56.8571
54.9013,32.0383,57.5727
55.4536,32.0383,58.4713
56.021,32.0383,59.5174
56.5462,32.0383,60.6749
56.9778,32.0383,61.9081
57.4607,32.0383,63.9366
57.7686,32.0383,65.9208
57.9436,32.0383,67.716
58.0191,32.0383,69.1771
58.0372,32.0383,70.1599
58.0372,32.0383,70.5196
58.0583,32.0383,70.1922
58.1398,32.0383,69.2924
58.2937,32.0383,67.9457
58.5412,32.0383,66.2767
58.8974,32.0383,64.4099
59.3803,32.0383,62.4707
59.8089,32.0383,61.1412
60.2948,32.0383,59.8799
60.7958,32.0383,58.7287
61.2727,32.0383,57.7303
61.6862,32.0383,56.9269
61.994,32.0383,56.3609
63.1591,32.0383,56.3609
64.1853,32.0383,56.3609
65.0394,32.0383,56.3609
65.6913,32.0383,56.3609
66.1049,32.0383,56.3609
66.2528,32.0383,56.3609
66.6119,32.0383,56.214
67.5174,32.0383,55.8095
68.6914,32.0383,55.2013
69.8686,32.0383,54.4444
70.771,32.0383,53.5917
71.1332,32.0383,52.6986
70.771,32.0383,51.8889
69.8686,32.0382,51.1322
68.6914,32.0382,50.4706
67.5174,32.0382,49.946
66.6119,32.0382,49.6004
66.2528,32.0382,49.4761
66.1049,32.0382,49.4761
65.6883,32.0382,49.4761
65.0334,32.0382,49.4761
64.1732,32.0382,49.4761
63.141,32.0382,49.4761
61.9729,32.0382,49.4761
61.6168,32.0382,48.893
61.1399,32.0382,48.0618
60.5936,32.0382,47.028
60.0262,32.0382,45.8374
59.4919,32.0382,44.5353
59.0392,32.0382,43.1671
58.5865,32.0382,41.2627
58.2937,32.0382,39.4384
58.1277,32.0382,37.8132
58.0553,32.0382,36.5057
58.0342,32.0382,35.634
58.0372,32.0382,35.3171
58.01,32.0382,35.6409
57.9195,32.0382,36.5301
57.7595,32.0382,37.862
57.5181,32.0382,39.5142
57.1861,32.0382,41.3632
56.7484,32.0382,43.2867
56.3349,32.0382,44.6482
55.8369,32.0382,45.9385
55.3057,32.0382,47.1123
54.7896,32.0382,48.1236
54.3429,32.0382,48.9268
54.0169,32.0382,49.4761
45.2158,32.0382,49.4761
25.1689,32.0382,49.4761
-0.504001,32.0382,49.4761
-26.1798,32.0382,49.4761
-46.2267,32.0382,49.4761
57.9949,24.4022,53.0014
57.2645,24.7915,53.9325
57.5573,24.7915,51.9015
56.8178,25.8087,54.4984
56.3138,25.3529,52.759
57.2887,25.8087,51.2327
56.836,27.0582,54.4773
56.3772,27.4838,53.3983
56.5552,27.4838,52.1638
57.2977,27.0582,51.2578
59.169,24.7915,53.1704
59.0483,25.3529,51.6661
59.8813,25.8087,53.273
58.4628,27.4838,51.4017
59.4407,27.4838,52.1732
59.8542,27.0582,53.2691
58.6258,25.3529,54.5787
59.1479,27.4838,54.2038
57.9919,27.4838,54.6671
57.7414,28.3409,53.327
50.5973,24.4022,53.0014
49.8669,24.7915,53.9325
50.1566,24.7915,51.9015
49.4202,25.8087,54.4984
48.9162,25.3529,52.759
49.8911,25.8087,51.2327
49.4352,27.0582,54.4773
48.9796,27.4838,53.3983
49.1576,27.4838,52.1638
49.9001,27.0582,51.2578
51.7714,24.7915,53.1704
51.6476,25.3529,51.6661
52.4837,25.8087,53.273
51.0621,27.4838,51.4017
52.043,27.4838,52.1732
52.4566,27.0582,53.2691
51.228,25.3529,54.5787
51.7502,27.4838,54.2038
50.5912,27.4838,54.6671
50.3407,28.3409,53.327
42.089,24.4022,53.0014
41.3586,24.7915,53.9325
41.6513,24.7915,51.9015
40.9119,25.8087,54.4984
40.4079,25.3529,52.759
41.3828,25.8087,51.2327
40.93,27.0582,54.4773
40.4713,27.4838,53.3983
40.6493,27.4838,52.1638
41.3918,27.0582,51.2578
43.2631,24.7915,53.1704
43.1393,25.3529,51.6661
43.9754,25.8087,53.273
42.5538,27.4838,51.4017
43.5347,27.4838,52.1732
43.9482,27.0582,53.2691
42.7197,25.3529,54.5787
43.2419,27.4838,54.2038
42.086,27.4838,54.6671
41.8355,28.3409,53.327
32.8412,24.4022,53.0014
32.1108,24.7915,53.9325
32.4036,24.7915,51.9015
31.6641,25.8087,54.4984
31.1601,25.3529,52.759
32.1349,25.8087,51.2327
31.6822,27.0582,54.4773
31.2234,27.4838,53.3983
