x,y,z
-0.0099225,0.031883,-0.054215
0.0655275,0.029815,-0.055297
0.0882765,-0.004358,-0.054659
-0.0347045,-0.003926,-0.053839
0.0827045,-3.90001e-05,-0.053393
0.0811005,-0.003097,-0.050943
0.0702655,0.036616,-0.056177
0.0666915,0.029729,-0.054053
-0.0296425,-0.004474,-0.05312
0.0668065,0.036469,-0.053088
0.0682005,0.0362,-0.05326
-0.0351085,-0.003213,-0.051657
-0.0179645,0.027971,-0.052953
-0.0283725,-0.000732,-0.054741
-0.0289855,-8.20002e-05,-0.053942
0.0718245,0.034667,-0.054803
0.0660645,0.036662,-0.05416
0.0892635,-0.000259,-0.052907
-0.0279545,0.0266,-0.026415
-0.0273625,0.027755,-0.028505
-0.0287835,0.027707,-0.022919
0.0845195,-0.005597,-0.052107
0.0684125,-0.002875,-0.025512
0.0692315,-0.000748,-0.025264
0.0669695,-0.000957,-0.023013
-0.0341415,0.000299,-0.053175
-0.0308945,-0.005055,-0.050842
-0.0190895,0.029047,-0.049405
0.0853405,0.001444,-0.054071
0.0718175,0.033788,-0.054064
-0.0276175,-0.00122,-0.052009
-0.0094595,0.030705,-0.052847
-0.0096835,0.029399,-0.051644
-0.0273145,-0.003616,-0.05202
0.0859985,0.000933,-0.052417
0.0823515,-0.004978,-0.052025
-0.0324055,-0.004732,-0.054165
-0.0332135,-0.004561,-0.049101
0.0710135,0.033961,-0.051356
-0.0356155,-0.002096,-0.051618
0.0880465,0.000414,-0.051813
0.0897215,-0.001062,-0.052767
0.0823285,-0.000233,-0.049852
0.0705545,0.03125,-0.053136
-0.0152915,0.031583,-0.046584
-0.0114515,0.032101,-0.053067
0.0644825,0.035728,-0.051827
-0.0166555,0.031666,-0.052091
-0.0152685,0.031945,-0.048847
-0.0278375,-0.00408,-0.051233
0.0809315,-0.003849,-0.048801
-0.0099645,0.028076,-0.052638
-0.0153785,0.026256,-0.05338
-0.0142075,0.026198,-0.051683
0.0631595,0.034333,-0.050158
0.0706125,0.034812,-0.05227
0.0854935,-0.005172,-0.051829
-0.0328115,0.000674,-0.052691
-0.0350825,-0.000616,-0.052367
0.0659085,0.035865,-0.050442
-0.0297075,0.000852,-0.048194
0.0708665,0.032595,-0.051453
-0.0119165,0.026995,-0.048885
-0.0340615,-0.004035,-0.048987
0.0888445,-0.002161,-0.049382
0.0844625,0.000658,-0.049953
0.0872565,-0.004188,-0.052766
-0.0185765,0.030553,-0.048723
-0.0179115,0.031227,-0.048013
0.0636585,0.031286,-0.050743
0.0827375,-0.005135,-0.049721
0.0688805,0.031134,-0.048525
0.0657895,0.030011,-0.050629
-0.0187625,0.027003,-0.048752
0.0878265,-0.00333,-0.049676
0.0645655,0.030396,-0.051138
0.0834815,-0.00528,-0.048768
-0.0290755,-0.005023,-0.048964
0.0832935,0.000309,-0.049568
-0.0109225,0.029831,-0.048954
-0.0114895,0.030806,-0.049652
-0.0318225,0.000871,-0.050015
0.0888325,-0.001259,-0.049381
-0.0339945,0.000337,-0.051843
-0.0353265,-0.002204,-0.049529
-0.0338125,0.000593,-0.04836
0.0811375,-0.001058,-0.048017
-0.0275295,-0.000627,-0.049189
-0.0268935,-0.002026,-0.049985
0.0698125,0.034603,-0.049572
0.0672435,0.035702,-0.050638
-0.0133245,0.031472,-0.048495
-0.0290435,0.000547,-0.048986
0.0873025,0.000403,-0.049839
0.0644305,0.035686,-0.049565
-0.0319185,-0.005344,-0.045044
-0.0297785,-0.006241,-0.043213
0.0675805,0.030381,-0.049852
0.0637015,0.035232,-0.049894
-0.0355975,-0.001728,-0.050925
0.0628495,0.033432,-0.050286
-0.0129285,0.026457,-0.049186
-0.0158435,0.025418,-0.047335
-0.0168555,0.031552,-0.045197
0.0675715,0.034365,-0.042924
-0.0196675,0.027975,-0.047351
0.0875785,-0.002896,-0.046098
-0.0264135,-0.003616,-0.048605
-0.0114585,0.027642,-0.047978
-0.0173305,0.026003,-0.049434
-0.0350485,-0.000733,-0.04748
0.0635505,0.030181,-0.046249
0.0840405,-0.00511,-0.047147
0.0816165,-0.004771,-0.049317
0.0805505,-0.004507,-0.045264
-0.0196895,0.028978,-0.047345
0.0847945,-0.004722,-0.04619
-0.0110705,0.028916,-0.047976
0.0882675,-0.000276,-0.049552
0.0691535,0.032961,-0.043797
0.0688305,0.0318,-0.044724
0.0803075,-0.003097,-0.046798
-0.0300335,0.001723,-0.044639
0.0625795,0.030724,-0.045889
0.0619475,0.034148,-0.046102
-0.0208675,0.029591,-0.04384
0.0629025,0.035279,-0.04565
0.0690775,0.034284,-0.046088
-0.0276405,0.000344,-0.046352
-0.0261685,-0.000871,-0.04585
-0.0323845,0.00122,-0.04644
-0.0323315,0.001793,-0.043624
0.0868155,-0.003584,-0.04632
0.0875045,-0.001062,-0.045397
-0.0170525,0.024865,-0.045243
0.0698445,0.03382,-0.046543
0.0834125,0.000693,-0.046614
-0.0192055,0.025868,-0.045958
0.0813455,-0.000241,-0.046497
0.0664325,0.030373,-0.045011
0.0647075,0.030042,-0.046516
-0.0288165,-0.006149,-0.044052
-0.0262855,-0.001887,-0.047955
-0.0118995,0.030093,-0.047273
